timestamp,symbol,coin_name,open,high,low,close,volume,market_cap_usd,total_market_cap_usd,dominance_pct,price_change,price_pct_change,rolling_volatility
2024-06-11 06:00:00,ETHUSDT,Ethereum,3561.59,3570.01,3503.4,3534.4,52179.344800000006,440506095151.8904,1809884983695.422,24.338899936749865,-27.190000000000055,-0.7634230778949866,61.58906974861708
2024-06-11 09:00:00,BTCUSDT,Bitcoin,67516.75,67662.49,66732.0,66890.01,5779.65068,1369378888543.5317,1809884983695.422,75.66110006325013,-626.7400000000052,-0.9282733543898444,1183.1209302246725
2024-06-11 09:00:00,ETHUSDT,Ethereum,3534.4,3549.36,3505.0,3529.56,52275.6036,440506095151.8904,1809884983695.422,24.338899936749865,-4.8400000000001455,-0.13693979176098192,69.43004737555252
2024-06-11 12:00:00,BTCUSDT,Bitcoin,66890.0,67278.88,66568.35,66851.26,5550.99326,1369378888543.5317,1809884983695.422,75.66110006325013,-38.74000000000524,-0.057915981462109786,1265.0376781055832
2024-06-11 12:00:00,ETHUSDT,Ethereum,3529.56,3546.47,3508.91,3513.5,40239.979999999996,440506095151.8904,1809884983695.422,24.338899936749865,-16.059999999999945,-0.4550142227359769,72.99140101017814
2024-06-11 15:00:00,BTCUSDT,Bitcoin,66851.27,67076.0,66051.0,66770.99,7323.01627,1369378888543.5317,1809884983695.422,75.66110006325013,-80.27999999999884,-0.12008747178624854,1156.6454008745538
2024-06-11 15:00:00,ETHUSDT,Ethereum,3513.5,3530.0,3432.0,3471.99,107847.269,440506095151.8904,1809884983695.422,24.338899936749865,-41.51000000000022,-1.1814430055500276,72.5239471288135
2024-06-11 18:00:00,BTCUSDT,Bitcoin,66771.0,67586.64,66652.39,67290.07,3866.77754,1369378888543.5317,1809884983695.422,75.66110006325013,519.070000000007,0.777388387174083,937.4026502713149
2024-06-11 18:00:00,ETHUSDT,Ethereum,3471.98,3502.44,3465.71,3487.7,33407.0462,440506095151.8904,1809884983695.422,24.338899936749865,15.7199999999998,0.4527675850667285,63.95456790063733
2024-06-11 21:00:00,BTCUSDT,Bitcoin,67290.07,67588.22,67202.26,67314.24,1546.26262,1369378888543.5317,1809884983695.422,75.66110006325013,24.169999999998254,0.035919118526698296,531.649219202419
2024-06-11 21:00:00,ETHUSDT,Ethereum,3487.7,3509.65,3485.8,3497.33,16623.3699,440506095151.8904,1809884983695.422,24.338899936749865,9.63000000000011,0.27611319780944776,42.37376140204283
2024-06-12 00:00:00,BTCUSDT,Bitcoin,67314.23,67596.15,66905.0,67415.25,2332.32873,1327665028180.2761,1747916691574.0344,75.9569969541676,101.02000000000407,0.15007228040787823,387.1312887652497
2024-06-12 00:00:00,ETHUSDT,Ethereum,3497.33,3507.33,3462.07,3498.61,27987.564599999998,420251663393.7583,1747916691574.0344,24.043003045832418,1.2800000000002,0.036599348645972786,28.926273277323837
2024-06-12 03:00:00,BTCUSDT,Bitcoin,67415.26,67624.89,67195.97,67243.21,2140.92546,1327665028180.2761,1747916691574.0344,75.9569969541676,-172.04999999998836,-0.25520928051006314,282.73524412356846
2024-06-12 03:00:00,ETHUSDT,Ethereum,3498.6,3532.39,3495.27,3508.56,25748.4174,420251663393.7583,1747916691574.0344,24.043003045832418,9.960000000000036,0.28468530269250664,20.842086499268632
2024-06-12 06:00:00,BTCUSDT,Bitcoin,67243.21,67532.64,67229.78,67393.46,1691.80179,1327665028180.2761,1747916691574.0344,75.9569969541676,150.25,0.22344263457975905,263.29713754813696
2024-06-12 06:00:00,ETHUSDT,Ethereum,3508.56,3531.71,3507.7,3520.2,17968.889199999998,420251663393.7583,1747916691574.0344,24.043003045832418,11.639999999999873,0.33176003830631007,18.47036424538733
2024-06-12 09:00:00,BTCUSDT,Bitcoin,67393.47,68059.01,67353.02,67778.43,2828.43585,1327665028180.2761,1747916691574.0344,75.9569969541676,384.95999999999185,0.5712126115482581,320.92375814364505
2024-06-12 09:00:00,ETHUSDT,Ethereum,3520.2,3563.56,3516.95,3531.72,31675.9965,420251663393.7583,1747916691574.0344,24.043003045832418,11.519999999999982,0.3272541332878809,18.917260023213
2024-06-12 12:00:00,BTCUSDT,Bitcoin,67778.43,69980.0,67736.0,69960.57,10549.87499,1327665028180.2761,1747916691574.0344,75.9569969541676,2182.140000000014,3.219519838391084,975.1503001039495
2024-06-12 12:00:00,ETHUSDT,Ethereum,3531.73,3659.01,3531.4,3635.27,135168.7115,420251663393.7583,1747916691574.0344,24.043003045832418,103.53999999999996,2.9317076899989516,50.519964865388765
2024-06-12 15:00:00,BTCUSDT,Bitcoin,69960.56,69999.0,69289.5,69799.99,4369.5736799999995,1327665028180.2761,1747916691574.0344,75.9569969541676,-160.56999999999243,-0.22951502961095857,1157.8890863827348
2024-06-12 15:00:00,ETHUSDT,Ethereum,3635.26,3646.7,3588.0,3623.2,39178.4104,420251663393.7583,1747916691574.0344,24.043003045832418,-12.0600000000004,-0.33175068633331317,58.16104168292501
2024-06-12 18:00:00,BTCUSDT,Bitcoin,69800.0,69808.47,67250.0,68103.97,11281.957929999999,1327665028180.2761,1747916691574.0344,75.9569969541676,-1696.0299999999988,-2.4298424068767894,1119.2620381176991
2024-06-12 18:00:00,ETHUSDT,Ethereum,3623.2,3623.98,3513.32,3556.05,95767.1949,420251663393.7583,1747916691574.0344,24.043003045832418,-67.14999999999964,-1.8533340693309683,54.661017645119564
2024-06-12 21:00:00,BTCUSDT,Bitcoin,68103.96,68667.44,68097.91,68263.99,1980.42513,1327665028180.2761,1747916691574.0344,75.9569969541676,160.02999999999884,0.23497899387935564,1070.1335330220097
2024-06-12 21:00:00,ETHUSDT,Ethereum,3556.05,3574.39,3556.05,3560.12,13548.589499999998,420251663393.7583,1747916691574.0344,24.043003045832418,4.069999999999709,0.11445283390277722,50.99918737097746
2024-06-13 00:00:00,BTCUSDT,Bitcoin,68263.98,68393.63,67690.95,67734.81,2719.36391,1345244310606.6865,1773078485300.8174,75.87054502995983,-529.1699999999983,-0.7751818748335481,1040.2908023780917
2024-06-13 00:00:00,ETHUSDT,Ethereum,3560.13,3561.65,3504.35,3512.36,30310.881,427834174694.1308,1773078485300.8174,24.129454970040157,-47.76999999999998,-1.341804934089485,49.05198059202162
2024-06-13 03:00:00,BTCUSDT,Bitcoin,67734.8,67850.08,66969.98,67604.04,4141.03637,1345244310606.6865,1773078485300.8174,75.87054502995983,-130.7600000000093,-0.19304700095078053,995.5387365463187
2024-06-13 03:00:00,ETHUSDT,Ethereum,3512.37,3517.32,3476.21,3510.3,47925.265199999994,427834174694.1308,1773078485300.8174,24.129454970040157,-2.069999999999709,-0.05893456554974871,48.815193404747674
2024-06-13 06:00:00,BTCUSDT,Bitcoin,67604.04,67752.06,67300.3,67565.56,1881.7339399999998,1345244310606.6865,1773078485300.8174,75.87054502995983,-38.479999999995925,-0.05691967521467049,974.0396377237935
2024-06-13 06:00:00,ETHUSDT,Ethereum,3510.3,3511.72,3484.04,3503.69,23400.3135,427834174694.1308,1773078485300.8174,24.129454970040157,-6.610000000000127,-0.18830299404609654,50.858516476735254
2024-06-13 09:00:00,BTCUSDT,Bitcoin,67565.57,67971.2,67168.0,67739.99,3152.49385,1345244310606.6865,1773078485300.8174,75.87054502995983,174.41999999999825,0.25814923192389,977.359190559634
2024-06-13 09:00:00,ETHUSDT,Ethereum,3503.69,3511.86,3472.6,3497.17,29377.3967,427834174694.1308,1773078485300.8174,24.129454970040157,-6.519999999999982,-0.18608952276028934,54.374746239145814
2024-06-13 12:00:00,BTCUSDT,Bitcoin,67740.0,68449.3,67150.0,67365.62,6794.95838,1345244310606.6865,1773078485300.8174,75.87054502995983,-374.38000000000466,-0.5526719811042289,774.8176441485394
2024-06-13 12:00:00,ETHUSDT,Ethereum,3497.17,3539.83,3475.05,3507.8,65232.16559999999,427834174694.1308,1773078485300.8174,24.129454970040157,10.63000000000011,0.3039600591335311,43.28715907831709
2024-06-13 15:00:00,BTCUSDT,Bitcoin,67365.62,67537.87,66251.78,66920.0,6837.58599,1345244310606.6865,1773078485300.8174,75.87054502995983,-445.61999999999534,-0.6614946912089511,417.50583002769326
2024-06-13 15:00:00,ETHUSDT,Ethereum,3507.81,3509.48,3428.0,3470.01,73342.341,427834174694.1308,1773078485300.8174,24.129454970040157,-37.79999999999973,-1.0775954227851487,29.930778115036865
2024-06-13 18:00:00,BTCUSDT,Bitcoin,66919.99,66976.87,66530.84,66712.98,2230.49286,1345244310606.6865,1773078485300.8174,75.87054502995983,-207.0100000000093,-0.30933955608781366,490.52613135392403
2024-06-13 18:00:00,ETHUSDT,Ethereum,3470.01,3491.55,3462.0,3478.27,14579.9546,427834174694.1308,1773078485300.8174,24.129454970040157,8.259999999999764,0.23803965982806286,27.071656764966544
2024-06-13 21:00:00,BTCUSDT,Bitcoin,66712.97,66980.0,66680.14,66773.01,1321.89041,1345244310606.6865,1773078485300.8174,75.87054502995983,60.0399999999936,0.08999749224175388,433.6882119494497
2024-06-13 21:00:00,ETHUSDT,Ethereum,3478.27,3485.93,3461.59,3469.4,16062.512299999999,427834174694.1308,1773078485300.8174,24.129454970040157,-8.86999999999989,-0.25501183059394156,18.221465363690836
2024-06-14 00:00:00,BTCUSDT,Bitcoin,66773.01,67027.32,66480.0,66952.0,2159.42883,1317161415434.6978,1734312914770.0664,75.94716064311416,178.99000000000524,0.26805740822527735,409.73454476211026
2024-06-14 00:00:00,ETHUSDT,Ethereum,3469.4,3509.64,3457.37,3505.61,25631.639900000002,417151499335.3688,1734312914770.0664,24.052839356885855,36.210000000000036,1.0436963163659432,17.36621221757642
2024-06-14 03:00:00,BTCUSDT,Bitcoin,66952.01,67221.32,66676.28,67052.49,1799.36488,1317161415434.6978,1734312914770.0664,75.94716064311416,100.48000000001048,0.15007764516705396,378.0097501364245
2024-06-14 03:00:00,ETHUSDT,Ethereum,3505.61,3528.6,3489.13,3522.21,28773.097500000003,417151499335.3688,1734312914770.0664,24.052839356885855,16.59999999999991,0.473526718602466,19.466128091054102
2024-06-14 06:00:00,BTCUSDT,Bitcoin,67052.5,67256.32,66863.46,67152.04,2874.38225,1317161415434.6978,1734312914770.0664,75.94716064311416,99.5399999999936,0.14845084075909712,336.77965975809184
2024-06-14 06:00:00,ETHUSDT,Ethereum,3522.21,3532.61,3510.62,3522.51,29032.417,417151499335.3688,1734312914770.0664,24.052839356885855,0.3000000000001819,0.008517379713310163,21.768253916463035
2024-06-14 09:00:00,BTCUSDT,Bitcoin,67152.04,67152.04,66746.4,67036.0,2198.73988,1317161415434.6978,1734312914770.0664,75.94716064311416,-116.0399999999936,-0.17280189849778743,208.15294656640964
2024-06-14 09:00:00,ETHUSDT,Ethereum,3522.51,3523.5,3505.69,3515.8,19715.450100000002,417151499335.3688,1734312914770.0664,24.052839356885855,-6.710000000000036,-0.19048916823515152,22.806923408415233
2024-06-14 12:00:00,BTCUSDT,Bitcoin,67035.99,67370.24,66561.3,66982.98,4117.64253,1317161415434.6978,1734312914770.0664,75.94716064311416,-53.01000000000931,-0.07907692569321242,145.49089384855856
2024-06-14 12:00:00,ETHUSDT,Ethereum,3515.8,3525.56,3466.38,3488.99,35331.1532,417151499335.3688,1734312914770.0664,24.052839356885855,-26.8100000000004,-0.7625575971329541,22.733830674636383
2024-06-14 15:00:00,BTCUSDT,Bitcoin,66982.98,67059.46,65078.31,65416.01,8750.91119,1317161415434.6978,1734312914770.0664,75.94716064311416,-1566.969999999994,-2.3393554601482256,561.9728422120901
2024-06-14 15:00:00,ETHUSDT,Ethereum,3489.0,3497.55,3380.1,3389.62,86584.7915,417151499335.3688,1734312914770.0664,24.052839356885855,-99.38000000000011,-2.8483806248208685,43.992958344816685
2024-06-14 18:00:00,BTCUSDT,Bitcoin,65416.01,65970.23,65078.0,65766.41,3447.0572899999997,1317161415434.6978,1734312914770.0664,75.94716064311416,350.40000000000146,0.5356486890594542,663.6604069154301
2024-06-14 18:00:00,ETHUSDT,Ethereum,3389.62,3426.96,3362.26,3413.32,36370.8759,417151499335.3688,1734312914770.0664,24.052839356885855,23.700000000000273,0.6991934199113846,51.150459780088994
2024-06-14 21:00:00,BTCUSDT,Bitcoin,65766.41,66627.52,65725.77,66043.99,3060.6611199999998,1317161415434.6978,1734312914770.0664,75.94716064311416,277.58000000000175,0.42206956408294405,692.4297086141264
2024-06-14 21:00:00,ETHUSDT,Ethereum,3413.32,3528.93,3411.0,3481.8,60876.9963,417151499335.3688,1734312914770.0664,24.052839356885855,68.48000000000002,2.006257836944676,51.02537289007933
2024-06-15 00:00:00,BTCUSDT,Bitcoin,66043.99,66290.0,65967.5,66215.35,1526.38782,1301949410096.3496,1720229233185.2993,75.68464626575187,171.36000000000058,0.2594634273307845,680.2437453156701
2024-06-15 00:00:00,ETHUSDT,Ethereum,3481.8,3503.03,3473.1,3485.0,19165.7081,418279823088.9498,1720229233185.2993,24.31535373424814,3.199999999999818,0.09190648515135327,50.05772494616523
2024-06-15 03:00:00,BTCUSDT,Bitcoin,66215.34,66389.1,66192.0,66231.82,1450.91464,1301949410096.3496,1720229233185.2993,75.68464626575187,16.480000000010477,0.02488849260610982,638.4057218907723
2024-06-15 03:00:00,ETHUSDT,Ethereum,3485.0,3529.7,3485.0,3526.91,40985.1391,418279823088.9498,1720229233185.2993,24.31535373424814,41.909999999999854,1.2025824964131953,50.68236490634799
2024-06-15 06:00:00,BTCUSDT,Bitcoin,66231.81,66416.66,66065.8,66221.31,2208.37927,1301949410096.3496,1720229233185.2993,75.68464626575187,-10.5,-0.015853409411580328,551.4035808199814
2024-06-15 06:00:00,ETHUSDT,Ethereum,3526.91,3557.81,3526.5,3534.5,43952.8318,418279823088.9498,1720229233185.2993,24.31535373424814,7.5900000000001455,0.2152025427357133,52.33710040278921
2024-06-15 09:00:00,BTCUSDT,Bitcoin,66221.31,66348.0,66086.51,66319.95,1207.81696,1301949410096.3496,1720229233185.2993,75.68464626575187,98.63999999999942,0.14895507201533678,452.9126481768872
2024-06-15 09:00:00,ETHUSDT,Ethereum,3534.5,3542.3,3519.49,3539.4,23263.5757,418279823088.9498,1720229233185.2993,24.31535373424814,4.900000000000091,0.1386334700806363,55.25946402459873
2024-06-15 12:00:00,BTCUSDT,Bitcoin,66319.94,66360.0,66153.84,66220.52,1247.0954299999999,1301949410096.3496,1720229233185.2993,75.68464626575187,-99.41999999999825,-0.14990966517761964,310.2862183303461
2024-06-15 12:00:00,ETHUSDT,Ethereum,3539.4,3570.79,3537.75,3558.03,39364.6378,418279823088.9498,1720229233185.2993,24.31535373424814,18.63000000000011,0.5263604000678112,61.47013647757442
2024-06-15 15:00:00,BTCUSDT,Bitcoin,66220.51,66478.48,66133.92,66250.01,1690.70647,1301949410096.3496,1720229233185.2993,75.68464626575187,29.5,0.044548131689109614,176.34640463758296
2024-06-15 15:00:00,ETHUSDT,Ethereum,3558.03,3594.39,3552.0,3571.51,45129.9596,418279823088.9498,1720229233185.2993,24.31535373424814,13.480000000000018,0.37886133618884654,51.39778884557636
2024-06-15 18:00:00,BTCUSDT,Bitcoin,66250.0,66250.0,65857.1,66048.02,1305.8332599999999,1301949410096.3496,1720229233185.2993,75.68464626575187,-201.97999999999593,-0.3048754716981071,97.21028156065357
2024-06-15 18:00:00,ETHUSDT,Ethereum,3571.51,3571.98,3536.76,3554.15,21946.1198,418279823088.9498,1720229233185.2993,24.31535373424814,-17.360000000000127,-0.48606891762868165,32.82512180371488
2024-06-15 21:00:00,BTCUSDT,Bitcoin,66048.02,66287.76,66042.85,66228.25,814.66857,1301949410096.3496,1720229233185.2993,75.68464626575187,180.22999999999593,0.2728772187266112,76.1787491812218
2024-06-15 21:00:00,ETHUSDT,Ethereum,3554.15,3575.36,3554.14,3568.74,12841.6175,418279823088.9498,1720229233185.2993,24.31535373424814,14.58999999999969,0.41050602816424997,28.10577469895999
2024-06-16 00:00:00,BTCUSDT,Bitcoin,66228.25,66269.74,66102.03,66142.86,629.71452,1304370314917.9756,1732689208887.5623,75.28010841340785,-85.38999999999942,-0.1289328949504168,80.57438936447733
2024-06-16 00:00:00,ETHUSDT,Ethereum,3568.75,3573.79,3554.16,3561.81,11055.4607,428318893969.5867,1732689208887.5623,24.719891586592155,-6.940000000000055,-0.1944658493870418,16.44250800951515
2024-06-16 03:00:00,BTCUSDT,Bitcoin,66142.86,66264.0,66034.5,66264.0,656.77446,1304370314917.9756,1732689208887.5623,75.28010841340785,121.13999999999942,0.18314902016634813,82.71718235755243
2024-06-16 03:00:00,ETHUSDT,Ethereum,3561.81,3569.49,3541.05,3568.0,13816.118,428318893969.5867,1732689208887.5623,24.719891586592155,6.190000000000055,0.17378804596539554,13.720135099296899
2024-06-16 06:00:00,BTCUSDT,Bitcoin,66264.0,66360.18,66178.77,66272.51,899.44897,1304370314917.9756,1732689208887.5623,75.28010841340785,8.509999999994761,0.01284256911746161,85.48671893525527
2024-06-16 06:00:00,ETHUSDT,Ethereum,3568.0,3574.54,3547.5,3553.5,10936.4526,428318893969.5867,1732689208887.5623,24.719891586592155,-14.5,-0.40639013452914796,10.54178590183357
2024-06-16 09:00:00,BTCUSDT,Bitcoin,66272.51,66770.0,66172.5,66492.83,2180.39727,1304370314917.9756,1732689208887.5623,75.28010841340785,220.32000000000698,0.33244553435505464,126.7539895118594
2024-06-16 09:00:00,ETHUSDT,Ethereum,3553.5,3570.99,3546.92,3555.28,17791.776,428318893969.5867,1732689208887.5623,24.719891586592155,1.7800000000002,0.050091459124812165,7.207095214347103
2024-06-16 12:00:00,BTCUSDT,Bitcoin,66492.83,66793.72,66480.0,66519.02,1527.88631,1304370314917.9756,1732689208887.5623,75.28010841340785,26.19000000000233,0.03938770541124859,159.8550909642008
2024-06-16 12:00:00,ETHUSDT,Ethereum,3555.28,3611.98,3553.17,3579.49,34564.1457,428318893969.5867,1732689208887.5623,24.719891586592155,24.20999999999958,0.6809590243243733,9.433117951441304
2024-06-16 15:00:00,BTCUSDT,Bitcoin,66519.01,66744.71,66512.06,66578.02,1051.98871,1304370314917.9756,1732689208887.5623,75.28010841340785,59.01000000000931,0.08871148262731107,190.93316230993727
2024-06-16 15:00:00,ETHUSDT,Ethereum,3579.49,3608.44,3578.16,3591.55,19762.4482,428318893969.5867,1732689208887.5623,24.719891586592155,12.0600000000004,0.3369195052926646,13.484824274508506
2024-06-16 18:00:00,BTCUSDT,Bitcoin,66578.02,66669.95,66461.25,66517.55,723.91882,1304370314917.9756,1732689208887.5623,75.28010841340785,-60.470000000001164,-0.09082577102773733,166.64108531306502
2024-06-16 18:00:00,ETHUSDT,Ethereum,3591.55,3606.38,3587.55,3601.27,13406.615,428318893969.5867,1732689208887.5623,24.719891586592155,9.7199999999998,0.27063524105190795,17.094909016598983
2024-06-16 21:00:00,BTCUSDT,Bitcoin,66517.54,66998.7,66460.0,66676.87,1722.39317,1304370314917.9756,1732689208887.5623,75.28010841340785,159.33000000000175,0.23953080646097522,184.05371667385177
2024-06-16 21:00:00,ETHUSDT,Ethereum,3601.27,3653.79,3587.86,3624.41,28506.9658,428318893969.5867,1732689208887.5623,24.719891586592155,23.139999999999873,0.6425511000285975,24.910636246678987
2024-06-17 00:00:00,BTCUSDT,Bitcoin,66676.86,66913.69,66213.71,66344.02,2774.20685,1313849391756.9756,1748623293804.7664,75.13621695489473,-332.8399999999965,-0.4991836748161154,149.20051012465794
2024-06-17 00:00:00,ETHUSDT,Ethereum,3624.41,3638.37,3580.0,3595.38,37550.4692,434773902047.7907,1748623293804.7664,24.863783045105265,-29.029999999999745,-0.8009579490179022,24.34261284250452
2024-06-17 03:00:00,BTCUSDT,Bitcoin,66344.01,66567.68,66155.0,66351.62,1506.90275,1313849391756.9756,1748623293804.7664,75.13621695489473,7.610000000000582,0.011470515574805596,135.50362662527115
2024-06-17 03:00:00,ETHUSDT,Ethereum,3595.38,3597.38,3564.83,3574.0,29524.1198,434773902047.7907,1748623293804.7664,24.863783045105265,-21.38000000000011,-0.5946520256551494,23.881013378834346
2024-06-17 06:00:00,BTCUSDT,Bitcoin,66351.62,66398.0,65939.67,66194.51,2599.58006,1313849391756.9756,1748623293804.7664,75.13621695489473,-157.11000000000058,-0.23678397000706325,153.30322417642375
2024-06-17 06:00:00,ETHUSDT,Ethereum,3574.0,3577.3,3535.1,3544.4,43015.1524,434773902047.7907,1748623293804.7664,24.863783045105265,-29.59999999999991,-0.828203693340792,25.707781895761965
2024-06-17 09:00:00,BTCUSDT,Bitcoin,66194.5,66250.01,65556.0,65817.2,3365.17546,1313849391756.9756,1748623293804.7664,75.13621695489473,-377.3000000000029,-0.569986932449075,272.1944074390633
2024-06-17 09:00:00,ETHUSDT,Ethereum,3544.4,3550.4,3490.95,3527.63,57733.7943,434773902047.7907,1748623293804.7664,24.863783045105265,-16.769999999999982,-0.4731407290373542,31.260216130092182
2024-06-17 12:00:00,BTCUSDT,Bitcoin,65817.2,65827.9,65130.0,65472.98,3996.9311900000002,1313849391756.9756,1748623293804.7664,75.13621695489473,-344.2199999999939,-0.5229939894130925,409.6062100163556
2024-06-17 12:00:00,ETHUSDT,Ethereum,3527.63,3547.07,3485.44,3525.5,43237.6253,434773902047.7907,1748623293804.7664,24.863783045105265,-2.130000000000109,-0.060380482080039835,36.68552137521726
2024-06-17 15:00:00,BTCUSDT,Bitcoin,65472.98,66607.28,65138.0,66607.28,5358.18869,1313849391756.9756,1748623293804.7664,75.13621695489473,1134.2999999999956,1.7324704022941915,413.12936022989567
2024-06-17 15:00:00,ETHUSDT,Ethereum,3525.49,3555.4,3463.39,3554.2,68116.2484,434773902047.7907,1748623293804.7664,24.863783045105265,28.710000000000036,0.8143548840019412,36.36532745722956
2024-06-17 18:00:00,BTCUSDT,Bitcoin,66607.27,67298.81,66164.01,66397.94,5704.14817,1313849391756.9756,1748623293804.7664,75.13621695489473,-209.33000000000175,-0.3142750033142054,404.0347672717288
2024-06-17 18:00:00,ETHUSDT,Ethereum,3554.21,3577.77,3508.2,3514.81,41961.2304,434773902047.7907,1748623293804.7664,24.863783045105265,-39.40000000000009,-1.1085445148148279,37.99479642473782
2024-06-17 21:00:00,BTCUSDT,Bitcoin,66397.94,66717.9,66306.46,66504.33,2081.0353400000004,1313849391756.9756,1748623293804.7664,75.13621695489473,106.38999999999942,0.1602308746325555,380.8859286303532
2024-06-17 21:00:00,ETHUSDT,Ethereum,3514.81,3532.0,3500.8,3511.46,16667.0004,434773902047.7907,1748623293804.7664,24.863783045105265,-3.349999999999909,-0.09531098409302093,29.67098378166092
2024-06-18 00:00:00,BTCUSDT,Bitcoin,66504.33,66588.23,64569.0,65467.43,9879.00406,1309329377372.7744,1730491510963.014,75.66228259878235,-1036.9000000000015,-1.559146599928157,455.92627892296304
2024-06-18 00:00:00,ETHUSDT,Ethereum,3511.47,3517.2,3355.0,3429.55,139878.0144,421162133590.23956,1730491510963.014,24.337717401217642,-81.91999999999962,-2.3329260964781025,43.082125540317
2024-06-18 03:00:00,BTCUSDT,Bitcoin,65467.42,65845.47,65268.0,65596.01,3312.5674099999997,1309329377372.7744,1730491510963.014,75.66228259878235,128.5899999999965,0.1964183100540643,474.63021750777057
2024-06-18 03:00:00,ETHUSDT,Ethereum,3429.56,3462.54,3420.92,3444.9,35198.5334,421162133590.23956,1730491510963.014,24.337717401217642,15.340000000000146,0.44728769871354185,45.24326593538816
2024-06-18 06:00:00,BTCUSDT,Bitcoin,65596.01,65800.0,65389.44,65727.53,2719.17215,1309329377372.7744,1730491510963.014,75.66228259878235,131.52000000000407,0.2004999999237821,477.0141845675239
